entity_id,cutoff_time,churned
cust_00311,2024-04-01,0
cust_00311,2024-05-01,0
cust_00311,2024-06-01,0
cust_00312,2024-01-01,0
cust_00312,2024-02-01,0
cust_00312,2024-03-01,0
cust_00312,2024-04-01,0
cust_00312,2024-05-01,0
cust_00312,2024-06-01,0
cust_00313,2024-01-01,0
cust_00313,2024-02-01,0
cust_00313,2024-03-01,0
cust_00313,2024-04-01,0
cust_00313,2024-05-01,0
cust_00313,2024-06-01,0
cust_00314,2024-01-01,0
cust_00314,2024-02-01,0
cust_00314,2024-03-01,0
cust_00314,2024-04-01,0
cust_00314,2024-05-01,0
cust_00314,2024-06-01,0
cust_00315,2024-01-01,0
cust_00315,2024-02-01,0
cust_00315,2024-03-01,0
cust_00315,2024-04-01,0
cust_00315,2024-05-01,0
cust_00315,2024-06-01,0
cust_00316,2024-01-01,0
cust_00316,2024-02-01,0
cust_00316,2024-03-01,0
cust_00316,2024-04-01,0
cust_00316,2024-05-01,0
cust_00316,2024-06-01,0
cust_00317,2024-01-01,0
cust_00317,2024-02-01,0
cust_00317,2024-03-01,0
cust_00317,2024-04-01,0
cust_00317,2024-05-01,0
cust_00317,2024-06-01,0
cust_00318,2024-01-01,0
cust_00318,2024-02-01,0
cust_00318,2024-03-01,0
cust_00318,2024-04-01,0
cust_00318,2024-05-01,0
cust_00318,2024-06-01,0
cust_00319,2024-01-01,0
cust_00319,2024-02-01,0
cust_00319,2024-03-01,0
cust_00319,2024-04-01,0
cust_00319,2024-05-01,0
cust_00319,2024-06-01,0
cust_00320,2024-01-01,0
cust_00320,2024-02-01,0
cust_00320,2024-03-01,0
cust_00320,2024-04-01,0
cust_00320,2024-05-01,0
cust_00320,2024-06-01,0
cust_00321,2024-01-01,0
cust_00321,2024-02-01,0
cust_00321,2024-03-01,0
cust_00321,2024-04-01,0
cust_00321,2024-05-01,0
cust_00321,2024-06-01,0
cust_00322,2024-01-01,0
cust_00322,2024-02-01,0
cust_00322,2024-03-01,0
cust_00322,2024-04-01,0
cust_00322,2024-05-01,0
cust_00322,2024-06-01,0
cust_00323,2024-01-01,0
cust_00323,2024-02-01,0
cust_00323,2024-03-01,0
cust_00323,2024-04-01,0
cust_00323,2024-05-01,0
cust_00323,2024-06-01,0
cust_00324,2024-01-01,0
cust_00324,2024-02-01,0
cust_00324,2024-03-01,0
cust_00324,2024-04-01,0
cust_00324,2024-05-01,0
cust_00324,2024-06-01,0
cust_00325,2024-01-01,1
cust_00325,2024-02-01,1
cust_00325,2024-03-01,1
cust_00325,2024-04-01,1
cust_00325,2024-05-01,1
cust_00325,2024-06-01,1
cust_00326,2024-01-01,0
cust_00326,2024-02-01,0
cust_00326,2024-03-01,0
cust_00326,2024-04-01,0
cust_00326,2024-05-01,0
cust_00326,2024-06-01,0
cust_00327,2024-01-01,0
cust_00327,2024-02-01,0
cust_00327,2024-03-01,0
cust_00327,2024-04-01,0
cust_00327,2024-05-01,0
cust_00327,2024-06-01,0
cust_00328,2024-01-01,0
cust_00328,2024-02-01,0
cust_00328,2024-03-01,0
cust_00328,2024-04-01,0
cust_00328,2024-05-01,0
cust_00328,2024-06-01,0
cust_00329,2024-01-01,0
cust_00329,2024-02-01,0
cust_00329,2024-03-01,0
cust_00329,2024-04-01,0
cust_00329,2024-05-01,0
cust_00329,2024-06-01,0
cust_00330,2024-01-01,0
cust_00330,2024-02-01,0
cust_00330,2024-03-01,0
cust_00330,2024-04-01,0
cust_00330,2024-05-01,0
cust_00330,2024-06-01,0
cust_00331,2024-01-01,0
cust_00331,2024-02-01,0
cust_00331,2024-03-01,0
cust_00331,2024-04-01,0
cust_00331,2024-05-01,0
cust_00331,2024-06-01,0
cust_00332,2024-01-01,0
cust_00332,2024-02-01,0
cust_00332,2024-03-01,0
cust_00332,2024-04-01,0
cust_00332,2024-05-01,0
cust_00332,2024-06-01,0
cust_00333,2024-01-01,0
cust_00333,2024-02-01,0
cust_00333,2024-03-01,0
cust_00333,2024-04-01,0
cust_00333,2024-05-01,0
cust_00333,2024-06-01,0
cust_00334,2024-01-01,0
cust_00334,2024-02-01,0
cust_00334,2024-03-01,0
cust_00334,2024-04-01,0
cust_00334,2024-05-01,0
cust_00334,2024-06-01,0
cust_00335,2024-01-01,0
cust_00335,2024-02-01,0
cust_00335,2024-03-01,0
cust_00335,2024-04-01,0
cust_00335,2024-05-01,0
cust_00335,2024-06-01,0
cust_00336,2024-01-01,0
cust_00336,2024-02-01,0
cust_00336,2024-03-01,0
cust_00336,2024-04-01,0
cust_00336,2024-05-01,0
cust_00336,2024-06-01,0
cust_00337,2024-01-01,1
cust_00337,2024-02-01,1
cust_00337,2024-03-01,1
cust_00337,2024-04-01,1
cust_00337,2024-05-01,1
cust_00337,2024-06-01,1
cust_00338,2024-01-01,0
cust_00338,2024-02-01,0
cust_00338,2024-03-01,0
cust_00338,2024-04-01,0
cust_00338,2024-05-01,0
cust_00338,2024-06-01,0
cust_00339,2024-01-01,0
cust_00339,2024-02-01,0
cust_00339,2024-03-01,0
cust_00339,2024-04-01,0
cust_00339,2024-05-01,0
cust_00339,2024-06-01,0
cust_00340,2024-01-01,1
cust_00340,2024-02-01,1
cust_00340,2024-03-01,1
cust_00340,2024-04-01,1
cust_00340,2024-05-01,1
cust_00340,2024-06-01,1
cust_00341,2024-01-01,0
cust_00341,2024-02-01,0
cust_00341,2024-03-01,0
cust_00341,2024-04-01,0
cust_00341,2024-05-01,0
cust_00341,2024-06-01,0
cust_00342,2024-01-01,0
cust_00342,2024-02-01,0
cust_00342,2024-03-01,0
cust_00342,2024-04-01,0
cust_00342,2024-05-01,0
cust_00342,2024-06-01,0
cust_00343,2024-01-01,0
cust_00343,2024-02-01,0
cust_00343,2024-03-01,0
cust_00343,2024-04-01,0
cust_00343,2024-05-01,0
cust_00343,2024-06-01,0
cust_00344,2024-01-01,0
cust_00344,2024-02-01,0
cust_00344,2024-03-01,0
cust_00344,2024-04-01,0
cust_00344,2024-05-01,0
cust_00344,2024-06-01,0
cust_00345,2024-01-01,0
cust_00345,2024-02-01,0
cust_00345,2024-03-01,0
cust_00345,2024-04-01,0
cust_00345,2024-05-01,0
cust_00345,2024-06-01,0
cust_00346,2024-01-01,0
cust_00346,2024-02-01,0
cust_00346,2024-03-01,0
cust_00346,2024-04-01,0
cust_00346,2024-05-01,0
cust_00346,2024-06-01,0
cust_00347,2024-01-01,1
cust_00347,2024-02-01,1
cust_00347,2024-03-01,1
cust_00347,2024-04-01,1
cust_00347,2024-05-01,1
cust_00347,2024-06-01,1
cust_00348,2024-01-01,1
cust_00348,2024-02-01,1
cust_00348,2024-03-01,1
cust_00348,2024-04-01,1
cust_00348,2024-05-01,1
cust_00348,2024-06-01,1
cust_00349,2024-01-01,0
cust_00349,2024-02-01,0
cust_00349,2024-03-01,0
cust_00349,2024-04-01,0
cust_00349,2024-05-01,0
cust_00349,2024-06-01,0
cust_00350,2024-01-01,0
cust_00350,2024-02-01,0
cust_00350,2024-03-01,0
cust_00350,2024-04-01,0
cust_00350,2024-05-01,0
cust_00350,2024-06-01,0
cust_00351,2024-01-01,0
cust_00351,2024-02-01,0
cust_00351,2024-03-01,0
cust_00351,2024-04-01,0
cust_00351,2024-05-01,0
cust_00351,2024-06-01,0
cust_00352,2024-01-01,0
cust_00352,2024-02-01,0
cust_00352,2024-03-01,0
cust_00352,2024-04-01,0
cust_00352,2024-05-01,0
cust_00352,2024-06-01,0
cust_00353,2024-01-01,0
cust_00353,2024-02-01,0
cust_00353,2024-03-01,0
cust_00353,2024-04-01,0
cust_00353,2024-05-01,0
cust_00353,2024-06-01,0
cust_00354,2024-01-01,0
cust_00354,2024-02-01,0
cust_00354,2024-03-01,0
cust_00354,2024-04-01,0
cust_00354,2024-05-01,0
cust_00354,2024-06-01,0
cust_00355,2024-01-01,1
cust_00355,2024-02-01,1
cust_00355,2024-03-01,1
cust_00355,2024-04-01,1
cust_00355,2024-05-01,1
cust_00355,2024-06-01,1
cust_00356,2024-01-01,1
cust_00356,2024-02-01,1
cust_00356,2024-03-01,1
cust_00356,2024-04-01,1
cust_00356,2024-05-01,1
cust_00356,2024-06-01,1
cust_00357,2024-01-01,0
cust_00357,2024-02-01,0
cust_00357,2024-03-01,0
cust_00357,2024-04-01,0
cust_00357,2024-05-01,0
cust_00357,2024-06-01,0
cust_00358,2024-01-01,0
cust_00358,2024-02-01,0
cust_00358,2024-03-01,0
cust_00358,2024-04-01,0
cust_00358,2024-05-01,0
cust_00358,2024-06-01,0
cust_00359,2024-01-01,0
cust_00359,2024-02-01,0
cust_00359,2024-03-01,0
cust_00359,2024-04-01,0
cust_00359,2024-05-01,0
cust_00359,2024-06-01,0
cust_00360,2024-01-01,0
cust_00360,2024-02-01,0
cust_00360,2024-03-01,0
cust_00360,2024-04-01,0
cust_00360,2024-05-01,0
cust_00360,2024-06-01,0
cust_00361,2024-01-01,0
cust_00361,2024-02-01,0
cust_00361,2024-03-01,0
cust_00361,2024-04-01,0
cust_00361,2024-05-01,0
cust_00361,2024-06-01,0
cust_00362,2024-01-01,0
cust_00362,2024-02-01,0
cust_00362,2024-03-01,0
cust_00362,2024-04-01,0
cust_00362,2024-05-01,0
cust_00362,2024-06-01,0
cust_00363,2024-01-01,0
cust_00363,2024-02-01,0
cust_00363,2024-03-01,0
cust_00363,2024-04-01,0
cust_00363,2024-05-01,0
cust_00363,2024-06-01,0
cust_00364,2024-01-01,0
cust_00364,2024-02-01,0
cust_00364,2024-03-01,0
cust_00364,2024-04-01,0
cust_00364,2024-05-01,0
cust_00364,2024-06-01,0
cust_00365,2024-01-01,0
cust_00365,2024-02-01,0
cust_00365,2024-03-01,0
cust_00365,2024-04-01,0
cust_00365,2024-05-01,0
cust_00365,2024-06-01,0
cust_00366,2024-01-01,0
cust_00366,2024-02-01,0
cust_00366,2024-03-01,0
cust_00366,2024-04-01,0
cust_00366,2024-05-01,0
cust_00366,2024-06-01,0
cust_00367,2024-01-01,0
cust_00367,2024-02-01,0
cust_00367,2024-03-01,0
cust_00367,2024-04-01,0
cust_00367,2024-05-01,0
cust_00367,2024-06-01,0
cust_00368,2024-01-01,0
cust_00368,2024-02-01,0
cust_00368,2024-03-01,0
cust_00368,2024-04-01,0
cust_00368,2024-05-01,0
cust_00368,2024-06-01,0
cust_00369,2024-01-01,0
cust_00369,2024-02-01,0
cust_00369,2024-03-01,0
cust_00369,2024-04-01,0
cust_00369,2024-05-01,0
cust_00369,2024-06-01,0
cust_00370,2024-01-01,0
cust_00370,2024-02-01,0
cust_00370,2024-03-01,0
cust_00370,2024-04-01,0
cust_00370,2024-05-01,0
cust_00370,2024-06-01,0
cust_00371,2024-01-01,0
cust_00371,2024-02-01,0
cust_00371,2024-03-01,0
cust_00371,2024-04-01,0
cust_00371,2024-05-01,0
cust_00371,2024-06-01,0
cust_00372,2024-01-01,0
cust_00372,2024-02-01,0
cust_00372,2024-03-01,0
cust_00372,2024-04-01,0
cust_00372,2024-05-01,0
cust_00372,2024-06-01,0
cust_00373,2024-01-01,0
cust_00373,2024-02-01,0
cust_00373,2024-03-01,0
cust_00373,2024-04-01,0
cust_00373,2024-05-01,0
cust_00373,2024-06-01,0
cust_00374,2024-01-01,0
cust_00374,2024-02-01,0
cust_00374,2024-03-01,0
cust_00374,2024-04-01,0
cust_00374,2024-05-01,0
cust_00374,2024-06-01,0
cust_00375,2024-01-01,0
cust_00375,2024-02-01,0
cust_00375,2024-03-01,0
cust_00375,2024-04-01,0
cust_00375,2024-05-01,0
cust_00375,2024-06-01,0
cust_00376,2024-01-01,0
cust_00376,2024-02-01,0
cust_00376,2024-03-01,0
cust_00376,2024-04-01,0
cust_00376,2024-05-01,0
cust_00376,2024-06-01,0
cust_00377,2024-01-01,0
cust_00377,2024-02-01,0
cust_00377,2024-03-01,0
cust_00377,2024-04-01,0
cust_00377,2024-05-01,0
cust_00377,2024-06-01,0
cust_00378,2024-01-01,0
cust_00378,2024-02-01,0
cust_00378,2024-03-01,0
cust_00378,2024-04-01,0
cust_00378,2024-05-01,0
cust_00378,2024-06-01,0
cust_00379,2024-01-01,0
cust_00379,2024-02-01,0
cust_00379,2024-03-01,0
cust_00379,2024-04-01,0
cust_00379,2024-05-01,0
cust_00379,2024-06-01,0
cust_00380,2024-01-01,0
cust_00380,2024-02-01,0
cust_00380,2024-03-01,0
cust_00380,2024-04-01,0
cust_00380,2024-05-01,0
cust_00380,2024-06-01,0
cust_00381,2024-01-01,0
cust_00381,2024-02-01,0
cust_00381,2024-03-01,0
cust_00381,2024-04-01,0
cust_00381,2024-05-01,0
cust_00381,2024-06-01,0
cust_00382,2024-01-01,1
cust_00382,2024-02-01,1
cust_00382,2024-03-01,1
cust_00382,2024-04-01,1
cust_00382,2024-05-01,1
cust_00382,2024-06-01,1
cust_00383,2024-01-01,1
cust_00383,2024-02-01,1
cust_00383,2024-03-01,1
cust_00383,2024-04-01,1
cust_00383,2024-05-01,1
cust_00383,2024-06-01,1
cust_00384,2024-01-01,0
cust_00384,2024-02-01,0
cust_00384,2024-03-01,0
cust_00384,2024-04-01,0
cust_00384,2024-05-01,0
cust_00384,2024-06-01,0
cust_00385,2024-01-01,0
cust_00385,2024-02-01,0
cust_00385,2024-03-01,0
cust_00385,2024-04-01,0
cust_00385,2024-05-01,0
cust_00385,2024-06-01,0
cust_00386,2024-01-01,0
cust_00386,2024-02-01,0
cust_00386,2024-03-01,0
cust_00386,2024-04-01,0
cust_00386,2024-05-01,0
cust_00386,2024-06-01,0
cust_00387,2024-01-01,0
cust_00387,2024-02-01,0
cust_00387,2024-03-01,0
cust_00387,2024-04-01,0
cust_00387,2024-05-01,0
cust_00387,2024-06-01,0
cust_00388,2024-01-01,0
cust_00388,2024-02-01,0
cust_00388,2024-03-01,0
cust_00388,2024-04-01,0
cust_00388,2024-05-01,0
cust_00388,2024-06-01,0
cust_00389,2024-01-01,0
cust_00389,2024-02-01,0
cust_00389,2024-03-01,0
cust_00389,2024-04-01,0
cust_00389,2024-05-01,0
cust_00389,2024-06-01,0
cust_00390,2024-01-01,0
cust_00390,2024-02-01,0
cust_00390,2024-03-01,0
cust_00390,2024-04-01,0
cust_00390,2024-05-01,0
cust_00390,2024-06-01,0
cust_00391,2024-01-01,0
cust_00391,2024-02-01,0
cust_00391,2024-03-01,0
cust_00391,2024-04-01,0
cust_00391,2024-05-01,0
cust_00391,2024-06-01,0
cust_00392,2024-01-01,0
cust_00392,2024-02-01,0
cust_00392,2024-03-01,0
cust_00392,2024-04-01,0
cust_00392,2024-05-01,0
cust_00392,2024-06-01,0
cust_00393,2024-01-01,0
cust_00393,2024-02-01,0
cust_00393,2024-03-01,0
cust_00393,2024-04-01,0
cust_00393,2024-05-01,0
cust_00393,2024-06-01,0
cust_00394,2024-01-01,0
cust_00394,2024-02-01,0
cust_00394,2024-03-01,0
cust_00394,2024-04-01,0
cust_00394,2024-05-01,0
cust_00394,2024-06-01,0
cust_00395,2024-01-01,0
cust_00395,2024-02-01,0
cust_00395,2024-03-01,0
cust_00395,2024-04-01,0
cust_00395,2024-05-01,0
cust_00395,2024-06-01,0
cust_00396,2024-01-01,0
cust_00396,2024-02-01,0
cust_00396,2024-03-01,0
cust_00396,2024-04-01,0
cust_00396,2024-05-01,0
cust_00396,2024-06-01,0
cust_00397,2024-01-01,0
cust_00397,2024-02-01,0
cust_00397,2024-03-01,0
cust_00397,2024-04-01,0
cust_00397,2024-05-01,0
cust_00397,2024-06-01,0
cust_00398,2024-01-01,0
cust_00398,2024-02-01,0
cust_00398,2024-03-01,0
cust_00398,2024-04-01,0
cust_00398,2024-05-01,0
cust_00398,2024-06-01,0
cust_00399,2024-01-01,0
cust_00399,2024-02-01,0
cust_00399,2024-03-01,0
cust_00399,2024-04-01,0
cust_00399,2024-05-01,0
cust_00399,2024-06-01,0
cust_00400,2024-01-01,0
cust_00400,2024-02-01,0
cust_00400,2024-03-01,0
cust_00400,2024-04-01,0
cust_00400,2024-05-01,0
cust_00400,2024-06-01,0
cust_00401,2024-01-01,1
cust_00401,2024-02-01,1
cust_00401,2024-03-01,1
cust_00401,2024-04-01,1
cust_00401,2024-05-01,1
cust_00401,2024-06-01,1
cust_00402,2024-01-01,0
cust_00402,2024-02-01,0
cust_00402,2024-03-01,0
cust_00402,2024-04-01,0
cust_00402,2024-05-01,0
cust_00402,2024-06-01,0
cust_00403,2024-01-01,0
cust_00403,2024-02-01,0
cust_00403,2024-03-01,0
cust_00403,2024-04-01,0
cust_00403,2024-05-01,0
cust_00403,2024-06-01,0
cust_00404,2024-01-01,1
cust_00404,2024-02-01,1
cust_00404,2024-03-01,1
cust_00404,2024-04-01,1
cust_00404,2024-05-01,1
cust_00404,2024-06-01,1
cust_00405,2024-01-01,0
cust_00405,2024-02-01,0
cust_00405,2024-03-01,0
cust_00405,2024-04-01,0
cust_00405,2024-05-01,0
cust_00405,2024-06-01,0
cust_00406,2024-01-01,0
cust_00406,2024-02-01,0
cust_00406,2024-03-01,0
cust_00406,2024-04-01,0
cust_00406,2024-05-01,0
cust_00406,2024-06-01,0
cust_00407,2024-01-01,0
cust_00407,2024-02-01,0
cust_00407,2024-03-01,0
cust_00407,2024-04-01,0
cust_00407,2024-05-01,0
cust_00407,2024-06-01,0
cust_00408,2024-01-01,0
cust_00408,2024-02-01,0
cust_00408,2024-03-01,0
cust_00408,2024-04-01,0
cust_00408,2024-05-01,0
cust_00408,2024-06-01,0
cust_00409,2024-01-01,1
cust_00409,2024-02-01,1
cust_00409,2024-03-01,1
cust_00409,2024-04-01,1
cust_00409,2024-05-01,1
cust_00409,2024-06-01,1
cust_00410,2024-01-01,0
cust_00410,2024-02-01,0
cust_00410,2024-03-01,0
cust_00410,2024-04-01,0
cust_00410,2024-05-01,0
cust_00410,2024-06-01,0
cust_00411,2024-01-01,0
cust_00411,2024-02-01,0
cust_00411,2024-03-01,0
cust_00411,2024-04-01,0
cust_00411,2024-05-01,0
cust_00411,2024-06-01,0
cust_00412,2024-01-01,0
cust_00412,2024-02-01,0
cust_00412,2024-03-01,0
cust_00412,2024-04-01,0
cust_00412,2024-05-01,0
cust_00412,2024-06-01,0
cust_00413,2024-01-01,0
cust_00413,2024-02-01,0
cust_00413,2024-03-01,0
cust_00413,2024-04-01,0
cust_00413,2024-05-01,0
cust_00413,2024-06-01,0
cust_00414,2024-01-01,0
cust_00414,2024-02-01,0
cust_00414,2024-03-01,0
cust_00414,2024-04-01,0
cust_00414,2024-05-01,0
cust_00414,2024-06-01,0
cust_00415,2024-01-01,0
cust_00415,2024-02-01,0
cust_00415,2024-03-01,0
cust_00415,2024-04-01,0
cust_00415,2024-05-01,0
cust_00415,2024-06-01,0
cust_00416,2024-01-01,0
cust_00416,2024-02-01,0
cust_00416,2024-03-01,0
cust_00416,2024-04-01,0
cust_00416,2024-05-01,0
cust_00416,2024-06-01,0
cust_00417,2024-01-01,1
cust_00417,2024-02-01,1
cust_00417,2024-03-01,1
cust_00417,2024-04-01,1
cust_00417,2024-05-01,1
cust_00417,2024-06-01,1
cust_00418,2024-01-01,0
cust_00418,2024-02-01,0
cust_00418,2024-03-01,0
cust_00418,2024-04-01,0
cust_00418,2024-05-01,0
cust_00418,2024-06-01,0
cust_00419,2024-01-01,0
cust_00419,2024-02-01,0
cust_00419,2024-03-01,0
cust_00419,2024-04-01,0
cust_00419,2024-05-01,0
cust_00419,2024-06-01,0
cust_00420,2024-01-01,0
cust_00420,2024-02-01,0
cust_00420,2024-03-01,0
cust_00420,2024-04-01,0
cust_00420,2024-05-01,0
cust_00420,2024-06-01,0
cust_00421,2024-01-01,0
cust_00421,2024-02-01,0
cust_00421,2024-03-01,0
cust_00421,2024-04-01,0
cust_00421,2024-05-01,0
cust_00421,2024-06-01,0
cust_00422,2024-01-01,0
cust_00422,2024-02-01,0
cust_00422,2024-03-01,0
cust_00422,2024-04-01,0
cust_00422,2024-05-01,0
cust_00422,2024-06-01,0
cust_00423,2024-01-01,0
cust_00423,2024-02-01,0
cust_00423,2024-03-01,0
cust_00423,2024-04-01,0
cust_00423,2024-05-01,0
cust_00423,2024-06-01,0
cust_00424,2024-01-01,0
cust_00424,2024-02-01,0
cust_00424,2024-03-01,0
cust_00424,2024-04-01,0
cust_00424,2024-05-01,0
cust_00424,2024-06-01,0
cust_00425,2024-01-01,0
cust_00425,2024-02-01,0
cust_00425,2024-03-01,0
cust_00425,2024-04-01,0
cust_00425,2024-05-01,0
cust_00425,2024-06-01,0
cust_00426,2024-01-01,0
cust_00426,2024-02-01,0
cust_00426,2024-03-01,0
cust_00426,2024-04-01,0
cust_00426,2024-05-01,0
cust_00426,2024-06-01,0
cust_00427,2024-01-01,0
cust_00427,2024-02-01,0
cust_00427,2024-03-01,0
cust_00427,2024-04-01,0
cust_00427,2024-05-01,0
cust_00427,2024-06-01,0
cust_00428,2024-01-01,0
cust_00428,2024-02-01,0
cust_00428,2024-03-01,0
cust_00428,2024-04-01,0
cust_00428,2024-05-01,0
cust_00428,2024-06-01,0
cust_00429,2024-01-01,0
cust_00429,2024-02-01,0
cust_00429,2024-03-01,0
cust_00429,2024-04-01,0
cust_00429,2024-05-01,0
cust_00429,2024-06-01,0
cust_00430,2024-01-01,0
cust_00430,2024-02-01,0
cust_00430,2024-03-01,0
cust_00430,2024-04-01,0
cust_00430,2024-05-01,0
cust_00430,2024-06-01,0
cust_00431,2024-01-01,0
cust_00431,2024-02-01,0
cust_00431,2024-03-01,0
cust_00431,2024-04-01,0
cust_00431,2024-05-01,0
cust_00431,2024-06-01,0
cust_00432,2024-01-01,0
cust_00432,2024-02-01,0
cust_00432,2024-03-01,0
cust_00432,2024-04-01,0
cust_00432,2024-05-01,0
cust_00432,2024-06-01,0
cust_00433,2024-01-01,0
cust_00433,2024-02-01,0
cust_00433,2024-03-01,0
cust_00433,2024-04-01,0
cust_00433,2024-05-01,0
cust_00433,2024-06-01,0
cust_00434,2024-01-01,0
cust_00434,2024-02-01,0
cust_00434,2024-03-01,0
cust_00434,2024-04-01,0
cust_00434,2024-05-01,0
cust_00434,2024-06-01,0
cust_00435,2024-01-01,0
cust_00435,2024-02-01,0
cust_00435,2024-03-01,0
cust_00435,2024-04-01,0
cust_00435,2024-05-01,0
cust_00435,2024-06-01,0
cust_00436,2024-01-01,0
cust_00436,2024-02-01,0
cust_00436,2024-03-01,0
cust_00436,2024-04-01,0
cust_00436,2024-05-01,0
cust_00436,2024-06-01,0
cust_00437,2024-01-01,0
cust_00437,2024-02-01,0
cust_00437,2024-03-01,0
cust_00437,2024-04-01,0
cust_00437,2024-05-01,0
cust_00437,2024-06-01,0
cust_00438,2024-01-01,1
cust_00438,2024-02-01,1
cust_00438,2024-03-01,1
cust_00438,2024-04-01,1
cust_00438,2024-05-01,1
cust_00438,2024-06-01,1
cust_00439,2024-01-01,0
cust_00439,2024-02-01,0
cust_00439,2024-03-01,0
cust_00439,2024-04-01,0
cust_00439,2024-05-01,0
cust_00439,2024-06-01,0
cust_00440,2024-01-01,0
cust_00440,2024-02-01,0
cust_00440,2024-03-01,0
cust_00440,2024-04-01,0
cust_00440,2024-05-01,0
cust_00440,2024-06-01,0
cust_00441,2024-01-01,1
cust_00441,2024-02-01,1
cust_00441,2024-03-01,1
cust_00441,2024-04-01,1
cust_00441,2024-05-01,1
cust_00441,2024-06-01,1
cust_00442,2024-01-01,0
cust_00442,2024-02-01,0
cust_00442,2024-03-01,0
cust_00442,2024-04-01,0
cust_00442,2024-05-01,0
cust_00442,2024-06-01,0
cust_00443,2024-01-01,0
cust_00443,2024-02-01,0
cust_00443,2024-03-01,0
cust_00443,2024-04-01,0
cust_00443,2024-05-01,0
cust_00443,2024-06-01,0
cust_00444,2024-01-01,0
cust_00444,2024-02-01,0
cust_00444,2024-03-01,0
cust_00444,2024-04-01,0
cust_00444,2024-05-01,0
cust_00444,2024-06-01,0
cust_00445,2024-01-01,0
cust_00445,2024-02-01,0
cust_00445,2024-03-01,0
cust_00445,2024-04-01,0
cust_00445,2024-05-01,0
cust_00445,2024-06-01,0
cust_00446,2024-01-01,0
cust_00446,2024-02-01,0
cust_00446,2024-03-01,0
cust_00446,2024-04-01,0
cust_00446,2024-05-01,0
cust_00446,2024-06-01,0
cust_00447,2024-01-01,0
cust_00447,2024-02-01,0
cust_00447,2024-03-01,0
cust_00447,2024-04-01,0
cust_00447,2024-05-01,0
cust_00447,2024-06-01,0
cust_00448,2024-01-01,1
cust_00448,2024-02-01,1
cust_00448,2024-03-01,1
cust_00448,2024-04-01,1
cust_00448,2024-05-01,1
cust_00448,2024-06-01,1
cust_00449,2024-01-01,0
cust_00449,2024-02-01,0
cust_00449,2024-03-01,0
cust_00449,2024-04-01,0
cust_00449,2024-05-01,0
cust_00449,2024-06-01,0
cust_00450,2024-01-01,0
cust_00450,2024-02-01,0
cust_00450,2024-03-01,0
cust_00450,2024-04-01,0
cust_00450,2024-05-01,0
cust_00450,2024-06-01,0
cust_00451,2024-01-01,1
cust_00451,2024-02-01,1
cust_00451,2024-03-01,1
cust_00451,2024-04-01,1
cust_00451,2024-05-01,1
cust_00451,2024-06-01,1
cust_00452,2024-01-01,1
cust_00452,2024-02-01,1
cust_00452,2024-03-01,1
cust_00452,2024-04-01,1
cust_00452,2024-05-01,1
cust_00452,2024-06-01,1
cust_00453,2024-01-01,0
cust_00453,2024-02-01,0
cust_00453,2024-03-01,0
cust_00453,2024-04-01,0
cust_00453,2024-05-01,0
cust_00453,2024-06-01,0
cust_00454,2024-01-01,0
cust_00454,2024-02-01,0
cust_00454,2024-03-01,0
cust_00454,2024-04-01,0
cust_00454,2024-05-01,0
cust_00454,2024-06-01,0
cust_00455,2024-01-01,0
cust_00455,2024-02-01,0
cust_00455,2024-03-01,0
cust_00455,2024-04-01,0
cust_00455,2024-05-01,0
cust_00455,2024-06-01,0
cust_00456,2024-01-01,0
cust_00456,2024-02-01,0
cust_00456,2024-03-01,0
cust_00456,2024-04-01,0
cust_00456,2024-05-01,0
cust_00456,2024-06-01,0
cust_00457,2024-01-01,0
cust_00457,2024-02-01,0
cust_00457,2024-03-01,0
cust_00457,2024-04-01,0
cust_00457,2024-05-01,0
cust_00457,2024-06-01,0
cust_00458,2024-01-01,0
cust_00458,2024-02-01,0
cust_00458,2024-03-01,0
cust_00458,2024-04-01,0
cust_00458,2024-05-01,0
cust_00458,2024-06-01,0
cust_00459,2024-01-01,0
cust_00459,2024-02-01,0
cust_00459,2024-03-01,0
cust_00459,2024-04-01,0
cust_00459,2024-05-01,0
cust_00459,2024-06-01,0
cust_00460,2024-01-01,0
cust_00460,2024-02-01,0
cust_00460,2024-03-01,0
cust_00460,2024-04-01,0
cust_00460,2024-05-01,0
cust_00460,2024-06-01,0
cust_00461,2024-01-01,0
cust_00461,2024-02-01,0
cust_00461,2024-03-01,0
cust_00461,2024-04-01,0
cust_00461,2024-05-01,0
cust_00461,2024-06-01,0
cust_00462,2024-01-01,0
cust_00462,2024-02-01,0
cust_00462,2024-03-01,0
cust_00462,2024-04-01,0
cust_00462,2024-05-01,0
cust_00462,2024-06-01,0
cust_00463,2024-01-01,0
cust_00463,2024-02-01,0
cust_00463,2024-03-01,0
cust_00463,2024-04-01,0
cust_00463,2024-05-01,0
cust_00463,2024-06-01,0
cust_00464,2024-01-01,0
cust_00464,2024-02-01,0
cust_00464,2024-03-01,0
cust_00464,2024-04-01,0
cust_00464,2024-05-01,0
cust_00464,2024-06-01,0
cust_00465,2024-01-01,0
cust_00465,2024-02-01,0
cust_00465,2024-03-01,0
cust_00465,2024-04-01,0
cust_00465,2024-05-01,0
cust_00465,2024-06-01,0
cust_00466,2024-01-01,1
cust_00466,2024-02-01,1
cust_00466,2024-03-01,1
cust_00466,2024-04-01,1
cust_00466,2024-05-01,1
